,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
297,dict_values(['Bahia']),dict_values(['Guto Ferreira']),dict_values(['São']),dict_values(['Rogério Ceni']),dict_values(['1']),dict_values(['0']),"dict_values([['Danilo Fernandes', 'Nino Paraíba', 'Luiz Otávio', 'Germán Conti', 'Danielzinho', 'Gilberto', 'Raí', 'Lucas Mugni', 'Juninho Capixaba', 'Patrick de Lucca', 'Matheus Bahia']])","dict_values([['Tiago Volpi', 'Robert Arboleda', 'Reinaldo', 'Luciano', 'Liziero', 'Léo Pelé', 'Luis Manuel Orejuela', 'Gabriel', 'Miranda', 'Igor Gomes', 'Emiliano Rigoni']])","dict_values([['Mateus Claus', 'Ligger', 'Rossi', 'Rodriguinho Marinho', 'Gustavo Henrique', 'Raniele', 'Juan Pablo Ramírez', 'Hugo Rodallega', 'Maycon', 'Renan Guedes', 'Luizão', 'Ronaldo Cesar']])","dict_values([['Lucas Perri', 'Igor Vinícius de Souza', 'Bruno Fabiano Alves', 'Diego', 'Martín Benítez', 'Pablo', 'Vitor Bueno', 'Shaylon', 'Éder', 'Rodrigo Nestor', 'Jonathan Calleri', 'Welington']])","dict_values([('Raí', 'Rossi')])",71,"dict_values([('Gilberto', 'Hugo Rodallega')])",74,"dict_values([('Danielzinho', 'Rodriguinho Marinho')])",75,"dict_values([('Lucas Mugni', 'Luizão')])",75,"dict_values([('Patrick de Lucca', 'Raniele')])",83,"dict_values([('Luis Manuel Orejuela', 'Shaylon')])",45,"dict_values([('Reinaldo', 'Welington')])",45,"dict_values([('Luciano', 'Jonathan Calleri')])",64,"dict_values([('Gabriel', 'Martín Benítez')])",69,"dict_values([('Léo Pelé', 'Rodrigo Nestor')])",87
298,dict_values(['Ceará']),dict_values(['Tiago Nunes']),dict_values(['Cuiabá']),dict_values(['Jorginho']),dict_values(['1']),dict_values(['0']),"dict_values([['João Ricardo Riedi', 'Igor', 'Messias', 'Bruno Pacheco', 'Fernando Sobral', 'Jael Ferreira', 'Stiven Mendoza', 'Luiz Otávio', 'Fábio Gonçalves', 'Vinícius', 'Erick']])","dict_values([['Walter', 'João Lucas', 'Marllon Borges', 'Paulão', 'Yuri Oliveira Lima', 'Uendel', 'Camilo', 'João Pedro Pepê', 'Jenison', 'Clayson', 'Max']])","dict_values([['Richard', 'William Oliveira', 'Airton', 'Gabriel Lacerda', 'Jorginho', 'Willian', 'Marlon', 'Rick', 'Lima', 'Kelvyn', 'Cléber', 'Gabriel Santos']])","dict_values([['João Carlos', 'Lucas Ramon', 'Anderson Conceição', 'Rafael Gava', 'Lucas Hernández', 'Uillian Correia', 'Danilo', 'Papagaio', 'Felipe Marques', 'Jonathan Cafu']])","dict_values([('Jael Ferreira', 'Cléber')])",64,"dict_values([('Erick', 'Rick')])",65,"dict_values([('Stiven Mendoza', 'Lima')])",87,"dict_values([('Fernando Sobral', 'Marlon')])",89,"dict_values([('Vinícius', 'William Oliveira')])",89,"dict_values([('Max', 'Felipe Marques')])",45,"dict_values([('João Pedro Pepê', 'Jonathan Cafu')])",58,"dict_values([('Yuri Oliveira Lima', 'Rafael Gava')])",58,"dict_values([('Camilo', 'Uillian Correia')])",72,"dict_values([('Clayson', 'Papagaio')])",82
299,dict_values(['Chapecoense']),dict_values(['Felipe Endres']),dict_values(['Flamengo']),dict_values(['Renato Gaúcho']),dict_values(['2']),dict_values(['2']),"dict_values([['Keiller', 'Matheus Ribeiro', 'Moisés Ribeiro', 'Busanello', 'Henrique Almeida', 'Mike', 'Ignácio', 'Anderson Leite', 'Joílson', 'Denner', 'Kaio Nunes']])","dict_values([['Gabriel Batista', 'Rodrigo Caio', 'Willian Arão', 'Everton Ribeiro', 'Gabriel Barbosa', 'Michael', 'Bruno Henrique', 'Bruno Viana', 'Matheuzinho', 'João Gomes', 'Ramon']])","dict_values([['João Paulo', 'Bruno Silva', 'Alan Santos', 'Anselmo Ramon', 'Marquinho', 'Renê Júnior', 'Tiago Coser', 'Ezequiel', 'Lima', 'Rodriguinho', 'Geuvânio', 'Jordan']])","dict_values([['César', 'Hugo Souza', 'Gustavo Henrique', 'Léo Pereira', 'Renê', 'Vitinho', 'Lázaro', 'Rodinei', 'Robert Piris Da Motta', 'Vitor Gabriel']])","dict_values([('Moisés Ribeiro', 'Alan Santos')])",45,"dict_values([('Henrique Almeida', 'Renê Júnior')])",63,"dict_values([('Mike', 'Bruno Silva')])",63,"dict_values([('Anderson Leite', 'Ezequiel')])",77,"dict_values([('Denner', 'Geuvânio')])",83,"dict_values([('João Gomes', 'Vitinho')])",66,"dict_values([('Ramon', 'Vitor Gabriel')])",73,dict_values([]),[],dict_values([]),[],dict_values([]),[]
300,dict_values(['Grêmio']),dict_values(['Vágner Mancini']),dict_values(['Fluminense']),dict_values(['Marcão']),dict_values(['1']),dict_values(['0']),"dict_values([['Brenno', 'Pedro Geromel', 'Walter Kannemann', 'Jaminton Campaz', 'Lucas Silva', 'Elias Manoel', 'Alisson', 'Diego Souza', 'Diogo Barbosa', 'Vanderson', 'Mateus Sarará']])","dict_values([['Marcos Felipe', 'Juan Cazares', 'Yago', 'John Kennedy', 'Marlon', 'Lucas Felipe Calegari', 'Nino', 'Luiz Henrique', 'André', 'Matheus Martinelli', 'David Braz']])","dict_values([['Adriel', 'Douglas Costa', 'Ferreira', 'Rafinha', 'Darlan Mendes', 'Diego Churín', 'Rodrigues', 'Guedes', 'Pedro Lucas', 'Ruan', 'Victor Bobsin', 'Jean Pyerre']])","dict_values([['Muriel Becker', 'Samuel Xavier', 'Luccas Claro', 'Wellington Martins', 'Lucca', 'Nonato', 'Fred', 'Danilo Barcelos', 'Jhon Arias', 'Manoel', 'Abel Hernández', 'Caio Paulista']])","dict_values([('Elias Manoel', 'Ferreira')])",45,"dict_values([('Jaminton Campaz', 'Douglas Costa')])",62,"dict_values([('Mateus Sarará', 'Darlan Mendes')])",72,"dict_values([('Diego Souza', 'Diego Churín')])",79,"dict_values([('Alisson', 'Jean Pyerre')])",79,"dict_values([('Luiz Henrique', 'Caio Paulista')])",31,"dict_values([('André', 'Fred')])",68,"dict_values([('Juan Cazares', 'Jhon Arias')])",68,"dict_values([('John Kennedy', 'Abel Hernández')])",81,"dict_values([('Lucas Felipe Calegari', 'Samuel Xavier')])",81
301,dict_values(['Atl']),dict_values(['Alberto Valentim']),dict_values(['Ceará']),dict_values(['Tiago Nunes']),dict_values(['2']),dict_values(['1']),"dict_values([['Santos', 'Nicolás Hernández', 'Marcinho', 'Nikão', 'Abner', 'Erick', 'Pedro Henrique', 'Thiago Heleno', 'Renato Kayser', 'David Terans', 'Christian']])","dict_values([['João Ricardo Riedi', 'Bruno Pacheco', 'Fernando Sobral', 'Stiven Mendoza', 'Gabriel Lacerda', 'Fábio Gonçalves', 'Marlon', 'Vinícius', 'Rick', 'Willian Klaus', 'Gabriel Dias']])","dict_values([['Bento', 'Márcio Azevedo', 'Khellven', 'Jader', 'Guilherme Bissoli', 'Zé Ivaldo', 'Pedrinho', 'Pedro Rocha Neves', 'Lucas Fasson', 'Juninho', 'Fernando Canesin', 'Carlos Eduardo']])","dict_values([['Richard', 'Igor', 'William Oliveira', 'Airton', 'Yony González', 'Willian', 'Alan', 'Lima', 'Kelvyn', 'Cléber', 'Gabriel Santos', 'Erick']])","dict_values([('Erick', 'Fernando Canesin')])",18,"dict_values([('Abner', 'Pedrinho')])",43,"dict_values([('David Terans', 'Pedro Rocha Neves')])",45,"dict_values([('Fernando Canesin', 'Márcio Azevedo')])",63,"dict_values([('Nicolás Hernández', 'Zé Ivaldo')])",63,"dict_values([('Erick', 'Fernando Canesin')])",18,"dict_values([('Rick', 'Erick')])",45,"dict_values([('Marlon', 'Cléber')])",72,"dict_values([('Fábio Gonçalves', 'Willian')])",72,"dict_values([('Stiven Mendoza', 'Lima')])",80
302,dict_values(['Atlético']),dict_values(['Cuca']),dict_values(['Corinthians']),dict_values(['Thiago Mendes']),dict_values(['3']),dict_values(['0']),"dict_values([['Éverson', 'Réver', 'Hulk', 'Keno', 'Guilherme Arana', 'Federico Zaracho', 'Diego Costa', 'Mariano', 'Allan', 'Tchê Tchê', 'Nathan Silva']])","dict_values([['Cássio', 'Gil', 'Gabriel', 'Renato Augusto', 'Giuliano de Paula', 'Gustavo Mosquito', 'Fagner', 'Fábio Santos', 'João Victor', 'Du Queiroz', 'Roger Guedes']])","dict_values([['Rafael Pires', 'Guga', 'Dodô', 'Jair', 'Igor Rabello', 'Eduardo Sasha', 'Hyoran', 'Nathan', 'Calebe', 'Dylan Borrero', 'Neto', 'Micael']])","dict_values([['Matheus Donelli', 'João Pedro', 'Lucas Piton', 'Luan Vieira', 'Adson', 'Budiga', 'Gustavo Mantuan', 'Raul Bicalho', 'Gabriel Pereira', 'Xavier', 'Vitinho', 'Jô']])","dict_values([('Mariano', 'Guga')])",64,"dict_values([('Diego Costa', 'Jair')])",78,"dict_values([('Keno', 'Dylan Borrero')])",78,"dict_values([('Allan', 'Nathan')])",83,"dict_values([('Federico Zaracho', 'Hyoran')])",83,"dict_values([('Du Queiroz', 'Gabriel Pereira')])",45,"dict_values([('Roger Guedes', 'Jô')])",68,"dict_values([('Gustavo Mosquito', 'Vitinho')])",68,dict_values([]),[],dict_values([]),[]
303,dict_values(['Santos']),dict_values(['Fábio Carille']),dict_values(['Bragantino']),dict_values(['Maurício Barbieri']),dict_values(['2']),dict_values(['0']),"dict_values([['João Paulo', 'Luis Felipe', 'Felipe Jonatan', 'Marinho', 'Gabriel Pirani', 'Danilo Boza', 'Marcos Guilherme', 'Vinicius Nelson', 'Kaiky', 'Lucas Braga', 'Diego Tardelli']])","dict_values([['Cleiton Schwengber', 'Jadsom', 'Edimar Fraga', 'Artur', 'Helio Junio', 'Aderlan Silva', 'Fabrício Bruno', 'Ytalo', 'Eric Ramires', 'Natan', 'Tomás Cuello']])","dict_values([['Jandrei', 'Carlos Sánchez', 'Raniel', 'Wagner', 'Ivonei', 'Vinicius', 'Pará', 'Robson', 'Ângelo Borges', 'Matías Lacava', 'Moraes', 'Luiz Henrique']])","dict_values([['Júlio César', 'Maycon', 'Leonardo Realpe', 'Alerrandro', 'Weverton', 'Weverson', 'Guilherme Almeida Augusto', 'Pedrinho', 'Gabriel Novaes', 'Emiliano Martínez', 'Gonzalo', 'Luciano']])","dict_values([('Diego Tardelli', 'Moraes')])",65,"dict_values([('Gabriel Pirani', 'Vinicius')])",65,"dict_values([('Lucas Braga', 'Ângelo Borges')])",74,"dict_values([('Felipe Jonatan', 'Carlos Sánchez')])",81,"dict_values([('Luis Felipe', 'Robson')])",81,"dict_values([('Helio Junio', 'Gabriel Novaes')])",58,"dict_values([('Tomás Cuello', 'Gonzalo')])",73,"dict_values([('Ytalo', 'Alerrandro')])",84,"dict_values([('Jadsom', 'Emiliano Martínez')])",84,dict_values([]),[]
304,dict_values(['Palmeiras']),dict_values(['Abel Ferreira']),dict_values(['Atl']),dict_values(['Eduardo Barroca']),dict_values(['4']),dict_values(['0']),"dict_values([['Wéverton', 'Marcos Rocha', 'Benjamín Kuscevic', 'Rony', 'Zé Rafael', 'Luan Garcia', 'Gustavo Scarpa', 'Raphael Veiga', 'Victor Luis', 'Danilo', 'Dudu']])","dict_values([['Fernando Miguel', 'Luis Eduardo Marques dos Santos', 'Wanderson', 'Eder', 'Willian Maranhão', 'Igor Cariús', 'Janderson', 'Gabriel Baralhas', 'Zé Roberto', 'João Paulo Alves', 'Ronald']])","dict_values([['Jailson', 'Renan', 'Patrick de Paula', 'Luiz Adriano', 'Wesley', 'Mayke', 'Deyverson', 'Danilo Barbosa', 'Breno', 'Gabriel Menino', 'Veron', 'Willian']])","dict_values([['Luan Polli', 'Arnaldo', 'Lucas Oliveira', 'Pedrão', 'Jefferson', 'Marlon Freitas', 'André Luis', 'Brian Montenegro', 'Jonas']])","dict_values([('Raphael Veiga', 'Breno')])",64,"dict_values([('Gustavo Scarpa', 'Patrick de Paula')])",64,"dict_values([('Rony', 'Luiz Adriano')])",69,"dict_values([('Marcos Rocha', 'Mayke')])",69,"dict_values([('Luan Garcia', 'Renan')])",76,"dict_values([('Willian Maranhão', 'Marlon Freitas')])",45,"dict_values([('Ronald', 'Jonas')])",45,"dict_values([('Luis Eduardo Marques dos Santos', 'Arnaldo')])",69,"dict_values([('Zé Roberto', 'Brian Montenegro')])",74,"dict_values([('João Paulo Alves', 'Lucas Oliveira')])",80
305,dict_values(['Fortaleza']),dict_values(['Juan Pablo Vojvoda']),dict_values(['São']),dict_values(['Rogério Ceni']),dict_values(['1']),dict_values(['1']),"dict_values([['Marcelo Boeck', 'Guilherme Tinga', 'Marcelo', 'Robson', 'Éderson', 'Ronald', 'Jussa', 'Lucas Lima', 'Bruno Melo', 'Valentín Depietri', 'Titi']])","dict_values([['Tiago Volpi', 'Igor Vinícius de Souza', 'Bruno Fabiano Alves', 'Reinaldo', 'Luciano', 'Léo Pelé', 'Gabriel', 'Miranda', 'Rodrigo Nestor', 'Igor Gomes', 'Jonathan Calleri']])","dict_values([['Felipe Alves Raymundo', 'Jackson de Souza', 'Wellington Paulista', 'Osvaldo', 'Edinho', 'Ángelo Henríquez', 'Romarinho', 'Yago Pikachu', 'Daniel Guedes', 'Nathan', 'Igor Torres', 'Matheus de Vargas']])","dict_values([['Lucas Perri', 'Diego', 'Martín Benítez', 'Pablo', 'Vitor Bueno', 'Liziero', 'Gabriel Neves', 'Shaylon', 'Luis Manuel Orejuela', 'Éder', 'Welington', 'Marquinhos']])","dict_values([('Lucas Lima', 'Matheus de Vargas')])",66,"dict_values([('Valentín Depietri', 'Romarinho')])",66,"dict_values([('Robson', 'Wellington Paulista')])",75,"dict_values([('Éderson', 'Jackson de Souza')])",84,dict_values([]),[],"dict_values([('Igor Vinícius de Souza', 'Marquinhos')])",54,"dict_values([('Rodrigo Nestor', 'Martín Benítez')])",70,"dict_values([('Igor Gomes', 'Gabriel Neves')])",70,"dict_values([('Gabriel', 'Vitor Bueno')])",82,"dict_values([('Luciano', 'Éder')])",82
306,dict_values(['Sport']),dict_values(['Gustavo Florentín']),dict_values(['América']),dict_values(['Marquinhos Santos']),dict_values(['2']),dict_values(['3']),"dict_values([['Mailson', 'Hernanes', 'Gustavo', 'José Welison', 'Rafael Thyere', 'José Sabino', 'Sander', 'Ewerton', 'Marcão Silva', 'Paulinho Moccelin', 'Mikael']])","dict_values([['MG', 'Matheus Cavichioli', 'Eduardo Gabriel', 'Juninho', 'Ademir Santos', 'Felipe Azevedo', 'Lucas Kal', 'Patric Cabral Lalau', 'Ale', 'Ricardo Silva', 'Marlon']])","dict_values([['Carlos Eduardo', 'Ronaldo Henrique', 'Santiago Tréllez', 'Betinho', 'Pedro Henrique', 'Chico', 'Luciano Juba', 'Cristiano', 'Flávio Souza', 'Pedro Victor', 'Everton Felipe']])","dict_values([['Banco', 'Jori', 'Diego', 'Anderson Jesus', 'Zé Ricardo', 'Alan Ruschel', 'Ribamar', 'Rodolfo', 'João Paulo', 'Léo Passos', 'Juninho', 'Marcelo Toscano']])","dict_values([('Paulinho Moccelin', 'Everton Felipe')])",57,"dict_values([('Hernanes', 'Betinho')])",57,"dict_values([('Ewerton', 'Santiago Tréllez')])",85,dict_values([]),[],dict_values([]),[],"dict_values([('Ale', 'Juninho')])",58,"dict_values([('Lucas Kal', 'Zé Ricardo')])",59,"dict_values([('Marlon', 'João Paulo')])",69,"dict_values([('Felipe Azevedo', 'Rodolfo')])",69,"dict_values([('Ricardo Silva', 'Anderson Jesus')])",78
307,dict_values(['Juventude']),dict_values(['Jair Ventura']),dict_values(['Internacional']),dict_values(['Diego Aguirre']),dict_values(['2']),dict_values(['1']),"dict_values([['Douglas Friedrich', 'Juan Quintero', 'Ricardo Bueno', 'Rafael Forster', 'Jadson', 'Wágner', 'William Matheus', 'Marcos Vinicios', 'Dawhan', 'Michel', 'Guilherme Carvalho']])","dict_values([['Marcelo Lomba', 'Edenílson', 'Yuri Alberto', 'Rodrigo Dourado', 'Víctor Cuesta', 'Carlos Palacios', 'Rodrigo Lindoso', 'Bruno Méndez', 'Paulo Victor', 'Gabriel Mercado', 'Mauricio']])","dict_values([['Marcelo Carné', 'Cleberson', 'Ricardinho', 'Capixaba', 'Wescley', 'Fernando Pacheco Rivas', 'Roberson', 'Chico', 'Bruninho', 'Rafael Bilu', 'Vinicius José Ignácio', 'Paulo Henrique']])","dict_values([['Emerson Júnior', 'Heitor', 'Kaique Rocha', 'Gustavo Maia', 'Matheus Cadorini', 'Gabriel Boschilia', 'Johnny Cardoso', 'Zé Gabriel', 'Thauan Lara', 'Caio Vidal', 'Juan Cuesta']])","dict_values([('Wágner', 'Wescley')])",61,"dict_values([('Dawhan', 'Paulo Henrique')])",75,"dict_values([('Ricardo Bueno', 'Capixaba')])",86,"dict_values([('Guilherme Carvalho', 'Ricardinho')])",86,dict_values([]),[],"dict_values([('Rodrigo Lindoso', 'Johnny Cardoso')])",61,"dict_values([('Mauricio', 'Gustavo Maia')])",61,"dict_values([('Gabriel Mercado', 'Gabriel Boschilia')])",71,"dict_values([('Edenílson', 'Matheus Cadorini')])",81,"dict_values([('Carlos Palacios', 'Heitor')])",81
308,dict_values(['Flamengo']),dict_values(['Renato Gaúcho']),dict_values(['Bahia']),dict_values(['Guto Ferreira']),dict_values(['3']),dict_values(['0']),"dict_values([['Hugo Souza', 'Gustavo Henrique', 'Thiago Maia', 'Gabriel Barbosa', 'Diego', 'Vitinho', 'Andreas Pereira', 'Rodinei', 'David Luiz', 'Kenedy', 'Ramon']])","dict_values([['Danilo Fernandes', 'Nino Paraíba', 'Luiz Otávio', 'Germán Conti', 'Danielzinho', 'Gilberto', 'Raí', 'Lucas Mugni', 'Juninho Capixaba', 'Edson', 'Matheus Bahia']])","dict_values([['Gabriel Batista', 'César', 'Renê', 'Lázaro', 'Michael', 'Robert Piris Da Motta', 'Bruno Henrique', 'Bruno Viana', 'Matheuzinho', 'João Gomes', 'Cleiton', 'Vitor Gabriel']])","dict_values([['Mateus Claus', 'Ligger', 'Rossi', 'Rodriguinho Marinho', 'Gustavo Henrique', 'Juan Pablo Ramírez', 'Hugo Rodallega', 'Lucas Araujo', 'Maycon', 'Renan Guedes', 'Luizão', 'Ronaldo Cesar']])","dict_values([('Kenedy', 'Michael')])",45,"dict_values([('Ramon', 'Bruno Henrique')])",65,"dict_values([('David Luiz', 'Bruno Viana')])",65,"dict_values([('Thiago Maia', 'Robert Piris Da Motta')])",77,"dict_values([('Vitinho', 'Renê')])",82,"dict_values([('Raí', None)])",58,"dict_values([('Danielzinho', 'Ronaldo Cesar')])",58,"dict_values([('Gilberto', 'Hugo Rodallega')])",68,"dict_values([('Edson', 'Luizão')])",68,"dict_values([('Juninho Capixaba', 'Renan Guedes')])",73
309,dict_values(['Atl']),dict_values(['Marcelo Cabo']),dict_values(['Santos']),dict_values(['Fábio Carille']),dict_values(['0']),dict_values(['0']),"dict_values([['Fernando Miguel', 'Luis Eduardo Marques dos Santos', 'Wanderson', 'Pedrão', 'Willian Maranhão', 'Igor Cariús', 'André Luis', 'Marlon Freitas', 'Zé Roberto', 'João Paulo Alves', 'Ronald']])","dict_values([['João Paulo', 'Luis Felipe', 'Felipe Jonatan', 'Mádson', 'Gabriel Pirani', 'Danilo Boza', 'Marcos Guilherme', 'Vinicius Nelson', 'Ângelo Borges', 'Kaiky', 'Moraes']])","dict_values([['Luan Polli', 'Maurício Kozlinski', 'Arnaldo', 'Lucas Oliveira', 'Werley', 'Jefferson', 'Gabriel Baralhas', 'Matheus Barbosa', 'Rickson', 'Brian Montenegro', 'Jonas', 'Lucas Melão Lucão']])","dict_values([['Diogenes', 'Jandrei', 'Carlos Sánchez', 'Raniel', 'Wagner', 'Vinicius', 'Pará', 'Robson', 'Guilherme Camacho', 'Matías Lacava', 'Luiz Henrique']])","dict_values([('Wanderson', 'Lucas Oliveira')])",45,"dict_values([('Igor Cariús', 'Jefferson')])",69,"dict_values([('Zé Roberto', 'Brian Montenegro')])",70,"dict_values([('Pedrão', 'Werley')])",83,"dict_values([('André Luis', 'Lucas Melão Lucão')])",89,"dict_values([('Gabriel Pirani', 'Raniel')])",45,"dict_values([('Ângelo Borges', 'Guilherme Camacho')])",61,"dict_values([('Vinicius Nelson', 'Carlos Sánchez')])",73,"dict_values([('Marcos Guilherme', 'Matías Lacava')])",73,"dict_values([('Moraes', 'Vinicius')])",83
310,dict_values(['América']),dict_values(['Marquinhos Santos']),dict_values(['Grêmio']),dict_values(['Vágner Mancini']),dict_values(['3']),dict_values(['1']),"dict_values([['MG', 'Matheus Cavichioli', 'Eduardo Gabriel', 'Juninho', 'Ademir Santos', 'Felipe Azevedo', 'Lucas Kal', 'Patric Cabral Lalau', 'Ale', 'Ricardo Silva', 'Marlon']])","dict_values([['Brenno', 'Pedro Geromel', 'Ferreira', 'Bruno Cortez', 'Lucas Silva', 'Elias Manoel', 'Alisson', 'Diego Souza', 'Vanderson', 'Ruan', 'Mateus Sarará']])","dict_values([['Banco', 'Airton Moraes', 'Diego', 'Anderson Jesus', 'Zé Ricardo', 'Alan Ruschel', 'Ribamar', 'Rodolfo', 'Fabrício', 'João Paulo', 'Léo Passos', 'Juninho', 'Marcelo Toscano']])","dict_values([['Adriel', 'Thiago dos Santos', 'Jaminton Campaz', 'Rafinha', 'Darlan Mendes', 'Diego Churín', 'Jhonata Robert', 'Rodrigues', 'Diogo Barbosa', 'Leo Augusto', 'Jean Pyerre']])","dict_values([('Mauro Zárate', 'Rodolfo')])",75,"dict_values([('Felipe Azevedo', 'Alan Ruschel')])",76,"dict_values([('Ale', 'Juninho')])",85,"dict_values([('Patric Cabral Lalau', 'Anderson Jesus')])",85,"dict_values([('Ademir Santos', 'Léo Passos')])",89,"dict_values([('Elias Manoel', 'Jaminton Campaz')])",45,"dict_values([('Mateus Sarará', 'Darlan Mendes')])",45,"dict_values([('Vanderson', 'Rafinha')])",72,"dict_values([('Lucas Silva', 'Diogo Barbosa')])",78,"dict_values([('Ruan', 'Diego Churín')])",85
311,dict_values(['Bragantino']),dict_values(['Maurício Barbieri']),dict_values(['Fortaleza']),dict_values(['Juan Pablo Vojvoda']),dict_values(['3']),dict_values(['0']),"dict_values([['Cleiton Schwengber', 'Leo Ortiz', 'Jadsom', 'Edimar Fraga', 'Artur', 'Helio Junio', 'Aderlan Silva', 'Fabrício Bruno', 'Ytalo', 'Eric Ramires', 'Bruno Praxedes']])","dict_values([['Marcelo Boeck', 'Guilherme Tinga', 'Marcelo', 'Éderson', 'Felipe', 'Ángelo Henríquez', 'Yago Pikachu', 'Lucas Lima', 'Bruno Melo', 'Valentín Depietri', 'Titi']])","dict_values([['Júlio César', 'Leonardo Realpe', 'Alerrandro', 'Weverton', 'Natan', 'Weverson', 'Tomás Cuello', 'Guilherme Almeida Augusto', 'Pedrinho', 'Bruno', 'Emiliano Martínez', 'Luciano']])","dict_values([['Max Walef', 'Jackson de Souza', 'Wellington Paulista', 'Osvaldo', 'Ronald', 'Jussa', 'Edinho', 'Romarinho', 'Daniel Guedes', 'Nathan', 'Igor Torres', 'Matheus de Vargas']])","dict_values([('Bruno Praxedes', 'Pedrinho')])",64,"dict_values([('Eric Ramires', 'Luciano')])",71,"dict_values([('Ytalo', 'Alerrandro')])",79,"dict_values([('Helio Junio', 'Weverson')])",79,dict_values([]),[],"dict_values([('Felipe', 'Jussa')])",63,"dict_values([('Éderson', 'Ronald')])",64,"dict_values([('Ángelo Henríquez', 'Igor Torres')])",64,"dict_values([('Valentín Depietri', 'Edinho')])",79,"dict_values([('Lucas Lima', 'Matheus de Vargas')])",84
312,dict_values(['Internacional']),dict_values(['Diego Aguirre']),dict_values(['Atl']),dict_values(['Alberto Valentim']),dict_values(['2']),dict_values(['1']),"dict_values([['Marcelo Lomba', 'Edenílson', 'Rodrigo Dourado', 'Víctor Cuesta', 'Carlos Palacios', 'Matheus Cadorini', 'Rodrigo Lindoso', 'Moisés', 'Bruno Méndez', 'Renzo Saravia', 'Patrick']])","dict_values([['Santos', 'Nicolás Hernández', 'Marcinho', 'Nikão', 'Léo Cittadini', 'Pedrinho', 'Pedro Henrique', 'Thiago Heleno', 'Renato Kayser', 'David Terans', 'Christian']])","dict_values([['Emerson Júnior', 'Heitor', 'Kaique Rocha', 'Paulo Victor', 'Gabriel Mercado', 'Mauricio', 'Lucas Vital', 'Johnny Cardoso', 'Zé Gabriel', 'Caio Vidal']])","dict_values([['Bento', 'Márcio Azevedo', 'Khellven', 'Jader', 'Guilherme Bissoli', 'Jáderson', 'Zé Ivaldo', 'Pedro Rocha Neves', 'Lucas Fasson', 'Vinicius Mingotti', 'Juninho', 'Carlos Eduardo']])","dict_values([('Rodrigo Lindoso', 'Johnny Cardoso')])",43,"dict_values([('Matheus Cadorini', 'Mauricio')])",56,"dict_values([('Renzo Saravia', 'Heitor')])",76,"dict_values([('Carlos Palacios', 'Gabriel Mercado')])",77,dict_values([]),[],"dict_values([('Nikão', 'Pedro Rocha Neves')])",45,"dict_values([('Renato Kayser', 'Carlos Eduardo')])",71,"dict_values([('Thiago Heleno', 'Vinicius Mingotti')])",71,"dict_values([('Pedro Henrique', 'Jader')])",81,"dict_values([('Christian', 'Guilherme Bissoli')])",81
